"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","ENTREZID","diffexpressed"
"ENSG00000160087",1442.82655124882,0.121344895348265,0.0326564552928746,3.71580118723852,0.0002025608143962,0.0044233839931803,"UBE2J2","118424","UP"
"ENSG00000179403",51.7878215776707,0.832487363835688,0.220768421005707,3.77086251757976,0.00016268428594363,0.00368457242668925,"VWA1","64856","UP"
"ENSG00000238164",109.018215053867,-0.430133625837332,0.130286849880785,-3.30143545746107,0.000961914632197799,0.016075687450443,NA,NA,"DOWN"
"ENSG00000069812",528.998483951344,0.154924419460589,0.0519012781749817,2.98498273854203,0.00283594326688765,0.0380317927936143,"HES2","54626","UP"
"ENSG00000171680",2490.15873877243,0.119181859188729,0.0288262924743576,4.13448449171004,0.0000355752274226012,0.00102059049494133,"PLEKHG5","57449","UP"
"ENSG00000074800",19055.0252417313,-0.0969664628915978,0.0257874082667864,-3.76022521877424,0.000169760452610257,0.0038017931336316,"ENO1","2023","DOWN"
"ENSG00000171621",1016.84597271951,0.603907906553196,0.0455777630926158,13.2500558512718,0.000000000000000000000000000000000000000450867607656414,0.000000000000000000000000000000000000439776264508066,"SPSB1","80176","UP"
"ENSG00000171603",5646.07584856481,0.0786995901233641,0.022057067511426,3.56799878690112,0.000359718169418726,0.0071411621937115,"CLSTN1","22883","UP"
"ENSG00000142657",11712.4850203623,-0.0715517606388947,0.0198761951378381,-3.59987211549772,0.00031837372189407,0.00646961934032242,"PGD","5226","DOWN"
"ENSG00000083444",8960.92304095637,0.200302745193322,0.0226491178278364,8.84373275444504,0.00000000000000000092572872860053,0.000000000000000185538863399375,"PLOD1","5351","UP"
"ENSG00000142634",2044.18608495265,-0.148902166245253,0.0332216951064903,-4.48207611827017,0.00000739203663711435,0.000260609368765349,"EFHD2","79180","DOWN"
"ENSG00000197312",1028.72354852823,0.176974547511277,0.0444998660706186,3.97696809312705,0.0000697995263254206,0.00177915830952479,"DDI2","84301","UP"
"ENSG00000162458",8657.40917493125,0.124647315511615,0.021730522782626,5.7360477130938,0.00000000969113707968574,0.00000062739392306585,"FBLIM1","54751","UP"
"ENSG00000142627",6094.66921244745,0.0936092978217892,0.0288704656463069,3.24238960911127,0.00118531858238467,0.0189121005222138,"EPHA2","1969","UP"
"ENSG00000117122",3823.11609975931,0.202998748670522,0.03098786515556,6.55091106313591,0.0000000000571871110711175,0.00000000519692311851876,"MFAP2","4237","UP"
"ENSG00000159363",1708.22066336457,0.173795543107747,0.0354686941699367,4.89997016171676,0.000000958512112624407,0.000040886270320139,"ATP13A2","23400","UP"
"ENSG00000179051",3322.79207126163,0.0948844163981769,0.0219684960678919,4.31911297454974,0.0000156657577035916,0.000501544203416298,"RCC2","55920","UP"
"ENSG00000127463",1986.96881767705,0.125475350242406,0.0308619569624063,4.0656964947249,0.0000478892256052209,0.00130721503699624,"EMC1","23065","UP"
"ENSG00000244038",7267.69769624157,0.0534718332692725,0.0175644136461563,3.04432782935364,0.00233200868302903,0.0328996317655976,"DDOST","1650","UP"
"ENSG00000117298",33766.4512436048,0.121507352714427,0.0204977425160011,5.92784071804858,0.00000000306944007600811,0.000000218004746369294,"ECE1","1889","UP"
"ENSG00000117318",1644.80521390079,0.258676479315297,0.0400410434029754,6.46028318273231,0.000000000104507228478327,0.00000000926694096888731,"ID3","3399","UP"
"ENSG00000117308",782.079494140472,-0.209494899101166,0.0524359267157859,-3.99525501354584,0.0000646246533599585,0.0016734925722293,"GALE","2582","DOWN"
"ENSG00000117643",49.0096597700155,-0.668861443820681,0.142273189460794,-4.70124727192539,0.00000258577158727246,0.00010170006476716,"MAN1C1","57134","DOWN"
"ENSG00000158195",7381.93912041747,0.184104479580228,0.0196386865690515,9.3745821001267,0.00000000000000000000694503419574495,0.00000000000000000175194474686111,"WASF2","10163","UP"
"ENSG00000126705",935.03450441123,0.212714656705378,0.0412022138226369,5.16269969427007,0.000000243413477334581,0.0000119911871612197,"AHDC1","27245","UP"
"ENSG00000225886",31.5344625091663,-1.3246571855842,0.435597454671059,-3.04101222672321,0.00235784255906115,0.0331070964315007,NA,NA,"DOWN"
"ENSG00000162511",2593.46460512686,0.265754511961371,0.0306262946700249,8.67733151609343,0.00000000000000000405162794302029,0.000000000000000759991903004229,"LAPTM5","7805","UP"
"ENSG00000162512",1314.30899193077,0.268034571882448,0.0399585191551577,6.70782044854261,0.0000000000197552793577263,0.00000000191416882306552,"SDC3","9672","UP"
"ENSG00000168528",880.762984430873,0.18118024705612,0.0453087622034655,3.99879048212583,0.000063667008090718,0.00165161701307677,"SERINC2","347735","UP"
"ENSG00000142910",3817.67737128528,-0.148421766364367,0.0411601994078294,-3.60595353034502,0.000311008793274687,0.00637306674285987,"TINAGL1","64129","DOWN"
"ENSG00000134668",512.005006663381,-0.26525768411274,0.079973621684426,-3.31681470122036,0.000910499816140241,0.0153650782121659,"SPOCD1","90853","DOWN"
"ENSG00000121774",4272.44561702131,0.0671118642238785,0.020060169795197,3.34552822379137,0.000821260004203448,0.0140865827919117,"KHDRBS1","10657","UP"
"ENSG00000116478",3077.84668809398,-0.0881482377068013,0.0251257004022979,-3.50828977084912,0.00045099752427565,0.00863683871423696,"HDAC1","3065","DOWN"
"ENSG00000116514",1112.80300840445,-0.198828994134953,0.0619879982157871,-3.2075401667724,0.00133875364224226,0.0208154139634926,"RNF19B","127544","DOWN"
"ENSG00000092853",242.650244569169,-0.273024923640689,0.0793347122149106,-3.44143081909832,0.000578646417351026,0.0104779402627016,"CLSPN","63967","DOWN"
