"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","ENTREZID","diffexpressed"
"ENSG00000179403",51.7878215776707,1.80029458794429,0.210277282703845,8.56152678404082,0.0000000000000000111382534672789,0.000000000000000242768204135731,"VWA1","64856","UP"
"ENSG00000231050",4.12110212557212,2.35838481242807,0.727189659803721,3.24314954239673,0.00118216145593428,0.00591047188173386,"GNB1-DT","105378949","UP"
"ENSG00000171621",1016.84597271951,1.62203439868566,0.0432613535263995,37.4938430369692,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116045542775824,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123233919453327,"SPSB1","80176","UP"
"ENSG00000162460",12.783202707129,1.03316946103147,0.35225887592327,2.93298347223624,0.00335721763365409,0.015018304485677,"TMEM82","388595","UP"
"ENSG00000228549",6.23841693370237,-1.18783352653129,0.449241641923626,-2.6440859788622,0.00819118465776231,0.0326332836042365,"LINC03126","112267871","DOWN"
"ENSG00000189410",72.9768564010352,-1.04575230006384,0.183843356780355,-5.68827896954275,0.0000000128326067418678,0.000000136807182303849,"SH2D5","400745","DOWN"
"ENSG00000117643",49.0096597700155,-1.55697349634386,0.159634524103129,-9.75336322196821,0.00000000000000000000017845606135036,0.00000000000000000000498711639285399,"MAN1C1","57134","DOWN"
"ENSG00000225886",31.5344625091663,-2.2274380647398,0.531794286107068,-4.18853327862071,0.0000280763144075465,0.000195226900654875,NA,NA,"DOWN"
"ENSG00000116329",5.79115673380488,1.81593069243387,0.547804907025417,3.31492228190211,0.000916686069090383,0.00472176076816564,"OPRD1","4985","UP"
"ENSG00000160097",12.2606211291149,-1.68063954314591,0.50016496844816,-3.36017044208504,0.000778944010848886,0.00408594344698864,"FNDC5","252995","DOWN"
"ENSG00000092850",4.12987200323597,-1.28260842777367,0.512746017978197,-2.5014498071211,0.0123685973569943,0.0465092986596178,"TEKT2","27285","DOWN"
"ENSG00000174348",58.4033578650384,1.55638174447065,0.148364564143222,10.4902525307068,0.0000000000000000000000000957720766560804,0.00000000000000000000000314010848247166,"PODN","127435","UP"
"ENSG00000231252",4.07878171138187,1.43926519134748,0.487533052947019,2.95213869633551,0.00315581146265248,0.0142372754563611,"LOC101926964","101926964","UP"
"ENSG00000162595",26.0417734845254,-1.20658168693887,0.211379514671002,-5.70812970602583,0.0000000114224362609098,0.000000122387819017539,"DIRAS3","9077","DOWN"
"ENSG00000154027",180.270746080149,-1.72137228593723,0.0907666534505273,-18.9648094371516,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000333232800257077,0.00000000000000000000000000000000000000000000000000000000000000000000000000000430388174115813,"AK5","26289","DOWN"
"ENSG00000213561",8.89329389530494,-1.36642543635053,0.390011676961268,-3.50355006546695,0.000459100344989592,0.0025359038996334,NA,NA,"DOWN"
"ENSG00000271576",5.76569316339816,1.34588858544225,0.524077767274403,2.56810853175833,0.0102255135279083,0.0395669415153778,NA,NA,"UP"
"ENSG00000173947",6.41224851326061,-1.16055802621322,0.417439523963642,-2.78018242066198,0.0054328370111036,0.0229094814619998,"CIMAP3","128344","DOWN"
"ENSG00000183508",22.2857795120005,-1.18835758561884,0.301675662064561,-3.9391894509691,0.0000817573531055787,0.000522847709807004,"TENT5C","54855","DOWN"
"ENSG00000211451",9.08177596353885,-1.02432451242034,0.359899706973369,-2.8461387785907,0.00442529042771483,0.0191508776377109,NA,NA,"DOWN"
"ENSG00000163154",2.37276444239379,-3.24001652436661,1.04354258822111,-3.1048244325991,0.00190391999063358,0.00907793230754825,"TNFAIP8L2","79626","DOWN"
"ENSG00000238279",8.50849111453684,-1.02588744340915,0.4073191882484,-2.51863274062973,0.0117811467407442,0.0446464353587086,NA,NA,"DOWN"
"ENSG00000027869",22.1527633803417,1.411405132714,0.408601610689602,3.45423291487265,0.000551860537619878,0.00298917942097024,"SH2D2A","9047","UP"
"ENSG00000117152",246.521272765645,-1.53189144941863,0.0966871674316375,-15.8437928228868,0.0000000000000000000000000000000000000000000000000000000155172281139774,0.00000000000000000000000000000000000000000000000000000129524810217764,"RGS4","5999","DOWN"
"ENSG00000116132",142.044671014644,-1.34301518605338,0.171165123048516,-7.84631332676757,0.0000000000000042844571489098,0.0000000000000779233096112377,"PRRX1","5396","DOWN"
"ENSG00000197959",23.278302242856,1.0553437753839,0.220595967056978,4.78405743071136,0.00000171791564008171,0.0000142835830622713,"DNM3","26052","UP"
"ENSG00000116147",14.3083237506992,2.34013880464677,0.277111319674901,8.44476078202851,0.0000000000000000304668701491195,0.000000000000000646364287347857,"TNR","7143","UP"
"ENSG00000135842",701.745943757129,-1.19117574425893,0.0727346488558174,-16.3770054987164,0.00000000000000000000000000000000000000000000000000000000000279152233057312,0.000000000000000000000000000000000000000000000000000000000249345557705164,"NIBAN1","116496","DOWN"
"ENSG00000276600",3.12390573387884,-2.74672947619119,1.01909729655981,-2.69525734732434,0.00703342855863387,0.0286722087648297,"RAB7B","338382","DOWN"
"ENSG00000174059",2163.57960277814,-1.33257029981587,0.0833519100228828,-15.9872797090077,0.0000000000000000000000000000000000000000000000000000000015672686555767,0.000000000000000000000000000000000000000000000000000000133148179339327,"CD34","947","DOWN"
"ENSG00000196878",1824.92245294321,-1.02884804929435,0.0839322085602528,-12.2580838386466,0.000000000000000000000000000000000152052951170697,0.00000000000000000000000000000000690378185659825,"LAMB3","3914","DOWN"
"ENSG00000123689",250.399326548147,-2.1680740243511,0.181556211543296,-11.9416130460184,0.0000000000000000000000000000000071816762627514,0.000000000000000000000000000000309882035581248,"G0S2","50486","DOWN"
"ENSG00000143476",172.124419729199,-1.00450705725416,0.0919121487111631,-10.9289911218468,0.000000000000000000000000000837746180062694,0.0000000000000000000000000296546633924044,"DTL","51514","DOWN"
"ENSG00000092969",85.5529358031596,1.93867312111911,0.162433684305303,11.935166830762,0.00000000000000000000000000000000776031466246309,0.000000000000000000000000000000334095528767978,"TGFB2","7042","UP"
"ENSG00000185155",10.3010956106585,1.07276021116304,0.381196243586765,2.81419407775163,0.00488996961591171,0.0208875461917659,"MIXL1","83881","UP"
"ENSG00000162849",12.4183649619412,1.29394829954254,0.301285864265827,4.29475276809161,0.0000174888121187686,0.000125487478847696,"KIF26B","55083","UP"
