"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","ENTREZID","diffexpressed"
"ENSG00000169403",12.0174044683843,3.42511451361859,0.418086572649945,8.19235712811653,0.000000000000000256159216900452,0.00000000000000177536016435646,"PTAFR","5724","UP"
"ENSG00000270605",6.43423499030201,-1.43316059328435,0.495392144579526,-2.89298207281986,0.00381603077261117,0.0103084375232201,NA,NA,"DOWN"
"ENSG00000188060",16.2306819781162,1.64378053424882,0.25452622064287,6.45819723444225,0.000000000105957590794194,0.000000000558145800257182,"RAB42","115273","UP"
"ENSG00000116329",5.79115673380488,1.84367533736996,0.547657836530752,3.36647303186437,0.000761360262864934,0.002287376300872,"OPRD1","4985","UP"
"ENSG00000253304",6.40837699485057,1.46574821710125,0.436922410340621,3.35471054450734,0.000794480686245063,0.00237961032043372,"TMEM200B","399474","UP"
"ENSG00000162510",2.80735113015842,2.13280439252551,0.834266506430061,2.55650247982754,0.0105730317459339,0.0264314593402853,"MATN1","4146","UP"
"ENSG00000084628",8.0522131326893,4.25350445938542,0.572685239093527,7.42729892273471,0.000000000000110837689718235,0.000000000000684011150538866,"NKAIN1","79570","UP"
"ENSG00000121769",80.2609683853458,1.13570066094168,0.135017652663819,8.41149759705467,0.0000000000000000404808474269001,0.000000000000000290543649156757,"FABP3","2170","UP"
"ENSG00000229167",4.42935127039015,-1.90755921988099,0.573067619611096,-3.32868086522761,0.000872583276966345,0.00259738808692341,NA,NA,"DOWN"
"ENSG00000142910",3817.67737128528,-1.2301869741049,0.0423024127627373,-29.0807756286783,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062841088875917,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000516720159018385,"TINAGL1","64129","DOWN"
"ENSG00000121764",14.8488770519556,-3.04379362159328,0.384752539298606,-7.91104232123338,0.00000000000000255242734350577,0.0000000000000169866702987571,"HCRTR1","3061","DOWN"
"ENSG00000084636",34.2228089851833,1.10245584062239,0.190945568564109,5.77366549489859,0.0000000077565348841937,0.0000000364925172910859,"COL16A1","1307","UP"
"ENSG00000175130",4385.39333074472,-1.2518867210356,0.0392879420701704,-31.8644005023135,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000831617826188136,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000908580975935825,"MARCKSL1","65108","DOWN"
"ENSG00000162526",9.83079662817007,-1.15806912147925,0.398367782560084,-2.90703508711723,0.0036487226879602,0.009881364093777,"TSSK3","81629","DOWN"
"ENSG00000160097",12.2606211291149,2.15276454276728,0.376146671729802,5.72320508079273,0.0000000104532952958673,0.0000000487620707031377,"FNDC5","252995","UP"
"ENSG00000116514",1112.80300840445,1.15896755930467,0.0588953160201642,19.6784334921961,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000330047069169174,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000094754024152352,"RNF19B","127544","UP"
"ENSG00000187513",27.7146498960671,-6.28674539341033,0.833809518591043,-7.53978607012494,0.0000000000000470743060182849,0.000000000000296083834681638,"GJA4","2701","DOWN"
"ENSG00000092850",4.12987200323597,-1.53144989131784,0.530796499036796,-2.88519214820909,0.00391174830836568,0.0105500969518996,"TEKT2","27285","DOWN"
"ENSG00000171812",36.848707237126,2.72751637789848,0.207520164996371,13.1433799599483,0.00000000000000000000000000000000000000185741064848865,0.0000000000000000000000000000000000000252931528526737,"COL8A2","1296","UP"
