"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","ENTREZID","diffexpressed"
"ENSG00000225630",58.6687395784808,-0.38527490791749,0.155006900874801,-2.48553390683346,0.0129357263632036,0.0483508817818999,"MTND2P28","100652939","DOWN"
"ENSG00000188976",1706.31973396568,0.0807662048132009,0.0318389374757574,2.53671168752718,0.0111899067490616,0.0428017089371777,"NOC2L","26155","UP"
"ENSG00000188290",440.747290952196,0.367775060422866,0.0806975420983402,4.55745058473635,0.00000517782670670737,0.0000402661340515506,"HES4","57801","UP"
"ENSG00000078808",5860.62372332998,0.185223067295644,0.0240637390452886,7.69718566790677,0.0000000000000139095717641286,0.000000000000245731482690682,"SDF4","51150","UP"
"ENSG00000176022",837.870571843978,0.124775326955344,0.0469264408747025,2.65895568957605,0.00783832711197084,0.0313892881504218,"B3GALT6","126792","UP"
"ENSG00000160087",1442.82655124882,0.260669747074736,0.0322053666412183,8.09398476902031,0.000000000000000577439130375393,0.0000000000000112058365250006,"UBE2J2","118424","UP"
"ENSG00000131584",868.170281785774,0.230373277196756,0.0457869734921911,5.03141526128706,0.000000486872297317326,0.0000043185911662277,"ACAP3","116983","UP"
"ENSG00000179403",51.7878215776707,1.80029458794429,0.210277282703845,8.56152678404082,0.0000000000000000111382534672789,0.000000000000000242768204135731,"VWA1","64856","UP"
"ENSG00000197530",874.276352897044,0.136761113416078,0.0529171934714476,2.58443625680697,0.009753833237908,0.0379646756959095,"MIB2","142678","UP"
"ENSG00000078369",11463.2975632591,0.0943489547723769,0.0183104082394215,5.15274992991407,0.000000256694166775448,0.00000237153649004963,"GNB1","2782","UP"
"ENSG00000231050",4.12110212557212,2.35838481242807,0.727189659803721,3.24314954239673,0.00118216145593428,0.00591047188173386,"GNB1-DT","105378949","UP"
"ENSG00000238164",109.018215053867,-0.597145882149758,0.131907599334191,-4.52700136431771,0.00000598265539885907,0.0000459854465133917,NA,NA,"DOWN"
"ENSG00000157873",1500.33859497749,-0.215996138548444,0.039953790022825,-5.40614891415929,0.0000000643942646868468,0.000000635137445556799,"TNFRSF14","8764","DOWN"
"ENSG00000162591",1530.22752031109,-0.200352916847644,0.0475009394387362,-4.21787272451835,0.0000246617949496492,0.000172994572646805,"MEGF6","1953","DOWN"
"ENSG00000131697",320.390091437965,0.266871216122634,0.06387753414548,4.17785720273483,0.000029426829959049,0.00020358083773696,"NPHP4","261734","UP"
"ENSG00000116251",7215.93317223402,0.0926352453228703,0.0283661520046199,3.26569657060934,0.00109195187588091,0.00551020594178023,"RPL22","6146","UP"
"ENSG00000158292",242.132289069256,0.30816021618256,0.0687247047287162,4.48398021350534,0.00000732634587714788,0.0000555947206993576,"GPR153","387509","UP"
