"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed"
"ENSG00000010319",333.225888961429,-3.35699382528014,0.150589306724331,-22.2923785114799,4.38089012061662e-110,1.71140114711906e-108,"SEMA3G","DOWN"
"ENSG00000114854",1.12519422938658,2.90066534602914,1.24947089990342,2.32151492784134,0.0202590693773139,0.0483420252769848,"TNNC1","UP"
"ENSG00000272573",2.24030311922761,-2.99989309850091,1.01590610582739,-2.95292358348187,0.00314779875511014,0.00877127101998977,"MUSTN1","DOWN"
"ENSG00000226360",16.9716996246618,-1.3739364527412,0.314139396113415,-4.37365217397043,1.22185003257211e-05,4.61604896539214e-05,"RPL10AP6","DOWN"
"ENSG00000151276",930.847753928588,-1.64234278554959,0.0534773702739342,-30.7109862945168,4.0604970464369e-207,3.94312073505407e-205,"MAGI1","DOWN"
"ENSG00000172986",4.58007821137957,3.38130460328091,0.68822240924091,4.91309866967336,8.96481316960833e-07,3.70294487146935e-06,"GXYLT2","UP"
"ENSG00000080224",6.74504949194147,1.80706354103937,0.449078904520141,4.0239332617289,5.7234142444167e-05,0.000201914714026444,"EPHA6","UP"
"ENSG00000249274",18.499198902581,1.1397330805861,0.275737298346785,4.13340192792016,3.5743285373786e-05,0.000128942463975881,"PDLIM1P4","UP"
"ENSG00000057019",2191.21989471765,1.64722915945424,0.076571761324445,21.5122276275545,1.19619843879531e-102,4.30811047341507e-101,"DCBLD2","UP"
"ENSG00000240476",6.85800626758101,2.31214026735386,0.538545562359445,4.29330483612945,1.76033053101591e-05,6.55539328007259e-05,"LINC00973","UP"
"ENSG00000144810",2421.39000936545,1.3582551273264,0.0674370642980652,20.1410773357963,3.22249990136623e-90,9.96068075182607e-89,"COL8A1","UP"
"ENSG00000154175",939.80390734594,1.60991749121187,0.0512427993168749,31.4174384044961,1.16940739547745e-216,1.24112414990806e-214,"ABI3BP","UP"
"ENSG00000144802",719.102923625603,3.57952795208767,0.0733279906240614,48.8153012461398,0,0,"NFKBIZ","UP"
"ENSG00000170044",1.14515367078854,2.7096155134,1.1382965791338,2.38041259463497,0.017293263056964,0.0418394399520213,"ZPLD1","UP"
"ENSG00000170017",2840.34708436508,1.25646840335626,0.0360294079484063,34.8734124400688,1.88108827364758e-266,2.8738715497905e-264,"ALCAM","UP"
"ENSG00000241218",0.565821500916361,-3.54026194007548,1.52435216632435,-2.32246984541116,0.0202076502867698,0.0482241269305005,"CSP2","DOWN"
"ENSG00000196776",1635.84338285246,1.41937979298231,0.0395376961998398,35.8994056155468,3.12067062432586e-282,5.30868124787802e-280,"CD47","UP"
"ENSG00000271856",31.7904416203081,5.27762638956826,0.413329025232262,12.7685840272229,2.4558133615302e-37,3.2472513390112e-36,"LINC01215","UP"
"ENSG00000114529",75.964537150102,1.88662198643938,0.160680996095552,11.741413311363,7.81691148301702e-32,8.9754159325824e-31,"C3orf52","UP"
"ENSG00000174500",8.7482122946924,1.29152729020056,0.409567062449612,3.15339637537247,0.00161382513310345,0.0047137371703141,"GCSAM","UP"
"ENSG00000261488",3.08471336526598,2.04497775969175,0.748588918462987,2.73177669246096,0.00629938212462437,0.0166828949587325,"TBILA","UP"
"ENSG00000144843",159.400018547576,1.46108775953825,0.0900131921219358,16.2319291772143,2.99884263243882e-59,5.95942331248363e-58,"ADPRH","UP"
"ENSG00000144837",39.837829827365,7.61561836900483,0.61337622073308,12.4159008966846,2.14261355571124e-35,2.69778103660314e-34,"PLA1A","UP"
"ENSG00000121577",3.29487879640814,1.37180018198213,0.55845718577828,2.45641065585064,0.0140332692249981,0.0347262968772109,"POPDC2","UP"
"ENSG00000183833",3.24440829864182,2.51037554980238,0.771998646180816,3.25178750276514,0.00114681726008244,0.00342048729176042,"CFAP91","UP"
"ENSG00000144852",1.78902548221756,3.25171622351612,1.09590465784552,2.96715248013345,0.003005718553226,0.00839682800112729,"NR1I2","UP"
"ENSG00000175697",1.75364501669039,2.10286258149098,0.891361813632954,2.35915713386943,0.0183164981056818,0.044088261270736,"GPR156","UP"
"ENSG00000138496",1268.84020908988,2.63836018469292,0.162826295446425,16.203526447981,4.76164132304444e-59,9.38477639889432e-58,"PARP9","UP"
"ENSG00000163840",1425.20777151179,2.33396766555036,0.109669977171949,21.2817374976835,1.67614631796596e-100,5.8777844419198e-99,"DTX3L","UP"
"ENSG00000173193",3604.4124310913,2.64240165195694,0.0796568334737516,33.1723160051003,2.70018182156468e-241,3.53915634819947e-239,"PARP14","UP"
"ENSG00000065534",824.096765349291,1.4648520201841,0.0451289863344968,32.4592271877457,4.01372074853485e-231,4.93708235253113e-229,"MYLK","UP"
"ENSG00000221955",6.92040821577371,1.13918260055265,0.383391377917376,2.97133077624441,0.00296512232248743,0.00829404361833045,"SLC12A8","UP"
"ENSG00000163884",29.8371299088981,-2.17546026349882,0.240095965072663,-9.06079476529492,1.295034710481e-19,1.03888637343135e-18,"KLF15","DOWN"
"ENSG00000074416",4200.20958866047,1.81021845618386,0.0327874203493955,55.2107618377253,0,0,"MGLL","UP"
"ENSG00000114654",24.6261765410558,-1.6912301640886,0.245653702151209,-6.88461093514311,5.7945683197715e-12,3.32428882367948e-11,"EFCC1","DOWN"
"ENSG00000129048",40.8108134162615,1.3451926586092,0.158682932689168,8.47723593087482,2.30607005116751e-17,1.69672994623632e-16,"ACKR4","UP"
"ENSG00000174640",17.5374315164975,-1.6274290670592,0.326066335312502,-4.99109810124824,6.00369939815822e-07,2.51580597072367e-06,"SLCO2A1","DOWN"
"ENSG00000174564",7.54971959125361,1.39704611671167,0.395002850299827,3.53680009055944,0.000405006098515361,0.00128024199775823,"IL20RB","UP"
"ENSG00000158258",5.72262813010216,-1.9513243959441,0.571491043691748,-3.41444440378073,0.000639122356587947,0.00196912364152957,"CLSTN2","DOWN"
"ENSG00000114127",880.995762429356,1.01816359578699,0.0586934841971643,17.3471316231075,2.07341911458586e-67,4.75005070510568e-66,"XRN1","UP"
"ENSG00000120756",20.0169990608101,-1.15292808869583,0.238424470155382,-4.83561141163264,1.32737003505768e-06,5.41928470823719e-06,"PLS1","DOWN"
"ENSG00000188313",1457.15778647145,2.28696282708564,0.109615459992584,20.8635061809745,1.14929266887398e-96,3.88814301207494e-95,"PLSCR1","UP"
"ENSG00000163751",55.6932105468719,-1.78442683499111,0.178112401916711,-10.0185434354287,1.26351247557215e-23,1.14450945011607e-22,"CPA3","DOWN"
"ENSG00000114790",87.1863868688035,-1.19617107400615,0.140512827951964,-8.51289587890921,1.6964239341013e-17,1.25471552523447e-16,"ARHGEF26","DOWN"
"ENSG00000163661",5928.08793379254,2.02063883447222,0.10664807089904,18.9467921682811,4.69335739811778e-80,1.28951741754013e-78,"PTX3","UP"
"ENSG00000079257",2558.8526802842,-1.17723874566684,0.0717983042077115,-16.3964700651022,2.0267777202815e-60,4.12334948249975e-59,"LXN","DOWN"
"ENSG00000118849",19.6004895524407,1.78677144305356,0.280283369453012,6.37487499361998,1.83112246825616e-10,9.66365314050433e-10,"RARRES1","UP"
"ENSG00000151967",1403.83054894922,-1.16518976592851,0.0750903277681574,-15.5171751217554,2.65483749999616e-54,4.79149227049721e-53,"SCHIP1","DOWN"
"ENSG00000168811",25.5574726691486,1.52757864483536,0.241753391972508,6.31874751527402,2.63691688861204e-10,1.37917768186324e-09,"IL12A","UP"
"ENSG00000163590",60.2745737511905,-1.4128594065475,0.156730792844781,-9.01456172653153,1.97659211781966e-19,1.57405506434338e-18,"PPM1L","DOWN"
"ENSG00000114200",262.080348940624,-1.30301922030568,0.0947276170869283,-13.7554312076693,4.72455342651196e-43,7.10044727370401e-42,"BCHE","DOWN"
"ENSG00000013293",44.1875712969036,2.14443472615645,0.187914610929042,11.4117508774568,3.65301212289423e-30,4.02485754615256e-29,"SLC7A14","UP"
"ENSG00000121858",555.289068929276,1.43938147268407,0.0849941684444039,16.9350615345521,2.48098827442038e-64,5.36116979731957e-63,"TNFSF10","UP"
"ENSG00000223387",2.83936174088989,3.3078370370694,0.786224870204759,4.20724039956651,2.58508100186342e-05,9.46363469416746e-05,"LINC02068","UP"
"ENSG00000144959",585.577426237861,1.14052785939676,0.0558266783469908,20.4297997510761,9.08738348569545e-93,2.91403716962421e-91,"NCEH1","UP"
"ENSG00000078081",175.23139931971,4.69174550488437,0.190703521880251,24.6023013032265,1.19354270001544e-133,5.96423233386881e-132,"LAMP3","UP"
"ENSG00000053524",34.6167044083116,1.70968772079708,0.196381079772352,8.7059696523666,3.14871093983557e-18,2.40602040786543e-17,"MCF2L2","UP"
"ENSG00000176597",912.698954176917,1.08507550860952,0.0491844235296047,22.0613647724548,7.43069067107144e-108,2.82013522842278e-106,"B3GNT5","UP"
"ENSG00000090539",11.1577236492667,-1.00821153141844,0.307926681304086,-3.27419347731939,0.00105964031674054,0.00317151642592195,"CHRD","DOWN"
"ENSG00000058866",4.9798112960305,3.18698290846215,0.544141045597076,5.85690591483525,4.71570097754363e-09,2.2864524691199e-08,"DGKG","UP"
"ENSG00000127241",4.2450792423076,-2.35266960490003,0.764063692281747,-3.07915377823305,0.00207589499229912,0.005956030775752,"MASP1","DOWN"
"ENSG00000136514",46.9498236311827,6.24262802323428,0.464520587160773,13.4388619057559,3.57898690285783e-41,5.16519734367918e-40,"RTP4","UP"
"ENSG00000113916",471.082452147481,1.36565190160686,0.0605695252867935,22.5468483555149,1.44195648048994e-112,5.76446135683864e-111,"BCL6","UP"
"ENSG00000073282",8.65773376684075,5.174201856775,0.763737939978659,6.77483936036957,1.24544564007102e-11,7.01909283899051e-11,"TP63","UP"
"ENSG00000163347",64.4699995427922,5.18084729066126,0.258022851046081,20.0790250540096,1.12582652952118e-89,3.44000957160447e-88,"CLDN1","UP"
"ENSG00000113946",1.60542623490488,2.83915636589922,1.22394591527411,2.31967469352057,0.0203584818235208,0.0485454364269778,"CLDN16","UP"
"ENSG00000230126",1.78638878100015,2.91121573881079,1.19606133270922,2.43400205256744,0.0149329104088371,0.0366838169875428,"FGF12-AS2","UP"
"ENSG00000180611",162.154257104585,1.23109661520438,0.0981062111223289,12.548610338945,4.0454736301104e-36,5.18624962543176e-35,"MB21D2","UP"
"ENSG00000127249",2.40429612218589,-2.52953902744922,1.07117124452961,-2.36147025078145,0.0182026323116108,0.0438317777960343,"ATP13A4","DOWN"
"ENSG00000114315",535.917068151034,-2.11553109504406,0.0728866566169363,-29.0249435663164,3.18813860897403e-185,2.65523238454344e-183,"HES1","DOWN"
"ENSG00000133657",1717.17603490692,1.27404382357713,0.0575745582676463,22.1285905078854,1.67738737180735e-108,6.43741016002737e-107,"ATP13A3","UP"
"ENSG00000185112",6634.7046138788,-1.00241759985775,0.0279426844627997,-35.8740621786813,7.7542897865581e-282,1.30981968183368e-279,"FAM43A","DOWN"
"ENSG00000145113",3.88669993137346,2.0664340293168,0.707104997377777,2.922386402274,0.00347360306312587,0.00960990116172285,"MUC4","UP"
"ENSG00000161267",65.6757270521981,-1.13465426293577,0.145474978053936,-7.79965240836876,6.20779251947576e-15,4.13496560322537e-14,"BDH1","DOWN"
"ENSG00000159674",1.54593786510575,2.1237645074708,0.870874136837941,2.43865837511489,0.0147418973276797,0.0362926356668095,"SPON2","UP"
"ENSG00000168884",1657.98914185012,1.0461082825172,0.0339465168366184,30.8163658602155,1.58187270795296e-208,1.57438999057924e-206,"TNIP2","UP"
"ENSG00000163132",155.981411993196,1.86039052945191,0.109367288163837,17.0104842196047,6.8667886043193e-65,1.49326193529649e-63,"MSX1","UP"
"ENSG00000109501",3442.74090586368,-1.33858563080181,0.0447116280363008,-29.938199291581,6.2672377952531e-197,5.48634911521682e-195,"WFS1","DOWN"
"ENSG00000074211",10.2902267187396,-1.50291836761066,0.419822708946099,-3.57988821372599,0.000343741225165562,0.00109626074017035,"PPP2R2C","DOWN"
"ENSG00000249631",24.8568952038793,-2.69888350029923,0.291114291818848,-9.27087256155279,1.84629262433562e-20,1.51765506810535e-19,"LOC107986178","DOWN"
"ENSG00000109743",382.641602376521,1.30592233423589,0.0784178379400621,16.6533835736973,2.85966638037252e-62,6.00630103324128e-61,"BST1","UP"
"ENSG00000214846",3.43659623775431,1.55644069767874,0.629151727661073,2.47387176931859,0.0133657660529751,0.0332012494352383,"RPL10AP7","UP"
"ENSG00000004468",4.34544028489026,1.19983420345069,0.468777020194349,2.55949876329955,0.0104823228813103,0.0266683280262101,"CD38","UP"
"ENSG00000169744",1774.70841710843,-2.1451305661393,0.108605582790533,-19.7515681148418,7.77653052841235e-87,2.28308275709301e-85,"LDB2","DOWN"
"ENSG00000002549",4264.77723726198,1.75972829766653,0.0750283553892697,23.4541766047854,1.19835111532985e-121,5.28375916402606e-120,"LAP3","UP"
"ENSG00000249502",5.25218115877193,1.12841190890399,0.453929905851274,2.485872585962,0.0129234226452028,0.0321891189582382,"MED28-DT","UP"
"ENSG00000047365",14.5324963400008,1.37559775034772,0.277450378548501,4.95799557940505,7.12241835685734e-07,2.97058471061694e-06,"ARAP2","UP"
"ENSG00000121895",25.0462176653826,1.00872445837262,0.23751912811296,4.24691883296612,2.16730430313252e-05,7.99153897231925e-05,"TMEM156","UP"
"ENSG00000168421",0.744065182050632,3.47942832686226,1.43742143746729,2.42060417089156,0.0154947390674086,0.0378893680569745,"RHOH","UP"
"ENSG00000064042",200.180800127746,-3.15529686185444,0.138860529897634,-22.7227770496086,2.6679637286902e-114,1.092043993112e-112,"LIMCH1","DOWN"
"ENSG00000178343",28.4913071255936,-1.13692158488122,0.23991774588907,-4.73879737685974,2.14990346240357e-06,8.64502673079835e-06,"SHISA3","DOWN"
"ENSG00000124406",72.4205408540964,-1.20528052638989,0.156195761603202,-7.71647395562353,1.19592000345998e-14,7.85469255284528e-14,"ATP8A1","DOWN"
"ENSG00000183783",3.08992505148041,3.03417336084647,0.93839473659684,3.2333657068987,0.00122340840404619,0.0036335653763561,"KCTD8","UP"
"ENSG00000145247",1155.79149281941,1.51349213209997,0.0447862506531409,33.7936779709829,2.44244359503534e-250,3.38638451274668e-248,"OCIAD2","UP"
"ENSG00000226950",377.970838283773,-1.79580540995837,0.0743499523232412,-24.1534171017486,6.87419187308177e-129,3.22669992696163e-127,"DANCR","DOWN"
"ENSG00000134853",44.0696317908404,4.20375520786932,0.279088245367544,15.0624588374663,2.85950827811763e-51,4.93085302364697e-50,"PDGFRA","UP"
"ENSG00000157404",1910.39409195064,-1.5640038679207,0.110207184590314,-14.1914873674956,1.03441243441781e-45,1.62484719397154e-44,"KIT","DOWN"
"ENSG00000109255",6.28855137186655,-1.10607560287464,0.475153870831354,-2.32782614385398,0.0199213372510611,0.0476214067474539,"NMU","DOWN"
"ENSG00000196503",8.05715577324661,1.98895205678835,0.444543114513441,4.47414883248229,7.67162940081836e-06,2.94654448051288e-05,"ARL9","UP"
"ENSG00000171476",106.144485235915,-1.41573278529531,0.115853370000116,-12.2200397389725,2.42965910372785e-34,2.9794377945816e-33,"HOPX","DOWN"
"ENSG00000080493",1.58621542108595,-2.71523059162382,1.01994320495988,-2.66213900776036,0.00776458054072424,0.0202436118315013,"SLC4A4","DOWN"
"ENSG00000156140",36.3456912503726,2.46667369922114,0.230975479278114,10.6793747411216,1.27124986296264e-26,1.26576169418937e-25,"ADAMTS3","UP"
"ENSG00000169429",7531.69583489707,5.46075954837455,0.124260688049149,43.9459947800601,0,0,"CXCL8","UP"
"ENSG00000124875",1439.24744735426,7.78868552391368,0.212588008322263,36.6374641043101,7.24653235520386e-294,1.33704096209169e-291,"CXCL6","UP"
"ENSG00000163739",2958.19123306632,5.14874290345812,0.0855526361006064,60.1821654846895,0,0,"CXCL1","UP"
"ENSG00000163735",1019.14130846041,7.8622786949134,0.229010637689326,34.3314999435935,2.65995317182217e-258,3.8903437060565e-256,"CXCL5","UP"
"ENSG00000163734",468.334318131635,6.37321704117047,0.142780674142754,44.6364123116441,0,0,"CXCL3","UP"
"ENSG00000081041",744.080660227984,5.78764963411094,0.101030315319156,57.2862671548404,0,0,"CXCL2","UP"
"ENSG00000174808",12.946769967233,3.58597470752069,0.371365596641376,9.65618447145394,4.62779930202766e-22,3.99576652478169e-21,"BTC","UP"
"ENSG00000138755",3.70334702079222,5.96358235494626,0.937175659915626,6.36335599612474,1.97392458105227e-10,1.03944138312008e-09,"CXCL9","UP"
"ENSG00000169245",220.524943662102,8.83135641156103,0.576003177388853,15.3321314156555,4.6642699547428e-53,8.26882329153443e-52,"CXCL10","UP"
"ENSG00000169248",497.979695615162,5.24129702203091,0.193623660588492,27.0695069295804,2.25136780228776e-161,1.51264168363233e-159,"CXCL11","UP"
"ENSG00000163291",570.358220408556,1.01519718671607,0.0564753251827112,17.9759422974842,3.00710906965554e-72,7.41300289257532e-71,"PAQR3","UP"
"ENSG00000236530",1.09364642331483,3.8799603493498,1.19851861073524,3.23729670494612,0.00120667880805835,0.00358565385159657,"KPNA2P1","UP"
"ENSG00000152784",148.052999910549,1.44754752097703,0.0916009201912641,15.8027617839922,2.97779794311294e-56,5.54115294519061e-55,"PRDM8","UP"
"ENSG00000138675",382.485542464313,3.38618640796824,0.0938497471032054,36.080932687485,4.51577638161347e-285,7.90623447367742e-283,"FGF5","UP"
"ENSG00000197826",1.55878754683688,2.50949560089637,1.08565476529563,2.3115042471287,0.0208050188428196,0.0494872255021688,"CFAP299","UP"
"ENSG00000138670",27.9477860471393,3.57138271875232,0.285576979064105,12.5058494926884,6.93544239613394e-36,8.83449396248904e-35,"RASGEF1B","UP"
"ENSG00000145287",81.6190338053906,-1.77119422640294,0.162436010445028,-10.9039505559782,1.10359314795324e-27,1.13171377711871e-26,"PLAC8","DOWN"
"ENSG00000173083",572.523158409526,1.88329458129279,0.0692369542403802,27.200713866677,6.36981943462353e-163,4.35289142332992e-161,"HPSE","UP"
"ENSG00000118777",143.408564325036,-3.44787465665209,0.155255897556977,-22.2076887957623,2.89448416465297e-109,1.11798868234084e-107,"ABCG2","DOWN"
"ENSG00000163644",313.80954751822,1.14419715063923,0.0788581277858719,14.5095652504728,1.05386376662477e-47,1.70681811656055e-46,"PPM1K","UP"
"ENSG00000138642",583.158154501161,3.40670700462803,0.176695459793343,19.2801049252335,7.89162719214243e-83,2.23217653102274e-81,"HERC6","UP"
"ENSG00000138646",131.055078345516,3.00218670072176,0.214744909117137,13.9802462049713,2.05774926921765e-44,3.17818248367383e-43,"HERC5","UP"
"ENSG00000185477",158.15721539263,-2.06974938172781,0.129153498641359,-16.0254999167713,8.48061032118754e-58,1.62863025751805e-56,"GPRIN3","DOWN"
"ENSG00000138722",13127.6887662198,-1.967304625449,0.0365538237614099,-53.8193935137887,0,0,"MMRN1","DOWN"
"ENSG00000184305",7.67021694667848,-1.22792566127838,0.448977104647164,-2.73494048709535,0.00623915552096413,0.0165334014439524,"CCSER1","DOWN"
"ENSG00000138696",34.1104304394698,1.5544295498828,0.22833387126038,6.8077046182527,9.91682090900747e-12,5.63127050955145e-11,"BMPR1B","UP"
"ENSG00000145358",56.5621696302612,1.0584445610323,0.166924466494666,6.34085933152355,2.28487092440486e-10,1.19870765513506e-09,"DDIT4L","UP"
"ENSG00000164035",1438.91390408511,-3.2472582262228,0.118017159229964,-27.5151363361942,1.15710071533832e-166,8.09160867583234e-165,"EMCN","DOWN"
"ENSG00000153064",9.41382368984858,1.57259828085776,0.411018034455395,3.82610530202519,0.000130186618220353,0.000439563094683753,"BANK1","UP"
"ENSG00000109320",1676.63202644075,1.36891457870725,0.0424285621741112,32.2639870069066,2.23954126670555e-228,2.69937873483414e-226,"NFKB1","UP"
"ENSG00000188517",46.6017463454301,1.9725709030819,0.199534311875038,9.88587318414314,4.79384061982954e-23,4.25712925239657e-22,"COL25A1","UP"
"ENSG00000138792",3.02402613889432,2.58043991796888,0.688949001123539,3.74547305208469,0.000180054174800173,0.000596434116386817,"ENPEP","UP"
"ENSG00000164093",4.33749804629247,1.73494143141283,0.566636104806739,3.06182648210277,0.00219990938180023,0.00627805192526594,"PITX2","UP"
"ENSG00000145365",522.388785642343,1.87210357822352,0.0588377347720914,31.8180770465609,3.64029928166236e-222,4.00533112706208e-220,"TIFA","UP"
"ENSG00000145362",32.0751034230548,1.48780662329426,0.198186508273786,7.50710346659378,6.04499494915097e-14,3.84909075790643e-13,"ANK2","UP"
"ENSG00000180801",1661.12987264748,1.49458657221502,0.0333316660864091,44.8398399390073,0,0,"ARSJ","UP"
"ENSG00000164099",147.568062016303,1.37870297719957,0.118836778322389,11.601652254989,4.04198197411859e-31,4.56884918148956e-30,"PRSS12","UP"
"ENSG00000172403",12.6025287501144,1.33349235981904,0.301344935552951,4.42513612306827,9.63814889912413e-06,3.66488014417234e-05,"SYNPO2","UP"
"ENSG00000050730",96.2635550232415,6.3375058497243,0.303803308134959,20.8605557609958,1.22242821201259e-96,4.12974128075127e-95,"TNIP3","UP"
"ENSG00000164112",5.43907650681232,-1.86260696960505,0.590747706912928,-3.15296521308306,0.00161621065688913,0.00471898098796624,"SMIM43","DOWN"
"ENSG00000196159",928.414311233196,-1.27605344450009,0.0930753851976714,-13.7098916302096,8.85900561053054e-43,1.32311400108459e-41,"FAT4","DOWN"
"ENSG00000248187",8.88887580779784,1.60503686036205,0.322661825882992,4.97436241789597,6.54627373245444e-07,2.73838370677803e-06,"LOC124900778","UP"
"ENSG00000250241",12.9506929743619,-2.10867466362711,0.39177640605978,-5.38234214978569,7.35228429420066e-08,3.28708091483126e-07,"PCDH10-DT","DOWN"
"ENSG00000138650",2425.65942152406,-1.99400531133629,0.0900937152031353,-22.1325683688411,1.5357610571299e-108,5.90332767889709e-107,"PCDH10","DOWN"
"ENSG00000250033",43.7202770305579,1.08201464413316,0.183672167622169,5.89101036994873,3.8384146417799e-09,1.87130515442546e-08,"SLC7A11-AS1","UP"
"ENSG00000151014",550.088756935675,2.80321148724471,0.0808395417901639,34.6762416655087,1.79738959816981e-263,2.7286194241583e-261,"NOCT","UP"
"ENSG00000137463",100.037290982232,-1.48841236715777,0.144196665392627,-10.3220997732856,5.59851800712764e-25,5.30355659237613e-24,"MGARP","DOWN"
"ENSG00000196951",5.57722130053073,-1.3538929102415,0.516074898668251,-2.62344267030865,0.00870460931863112,0.0224915177331343,"SCOC-AS1","DOWN"
"ENSG00000170153",12.4714674074561,-1.03801611382836,0.382155168656564,-2.7162163408058,0.00660327531787409,0.0174242202172198,"RNF150","DOWN"
"ENSG00000164136",101.635035917986,1.28317836849291,0.127566472251488,10.0588998491957,8.39309899911728e-24,7.66921419401246e-23,"IL15","UP"
"ENSG00000109452",142.293665739326,-1.28383423727095,0.100117939991185,-12.8232186697408,1.21548046510807e-37,1.6205955773253e-36,"INPP4B","DOWN"
"ENSG00000137473",13.2395464941575,1.38452203371316,0.279704940704898,4.94993771015973,7.42372376280122e-07,3.09034082218934e-06,"TTC29","UP"
"ENSG00000145425",14154.4638753151,-1.04603664608824,0.0477748547565174,-21.8951298003798,2.89080381773817e-106,1.08341906831669e-104,"RPS3A","DOWN"
"ENSG00000170006",663.482707212378,1.15184413752194,0.0512749419057924,22.4640749401184,9.32331574562191e-112,3.71476829691839e-110,"TMEM154","UP"
"ENSG00000137462",78.2420584253921,6.25602111533434,0.446237316769371,14.0194933956356,1.1845722547604e-44,1.83903884159761e-43,"TLR2","UP"
"ENSG00000185149",1.71545179606947,-4.11271135761397,1.08991312633983,-3.7734304305751,0.000161018134311797,0.000536488535852586,"NPY2R","DOWN"
"ENSG00000164114",41.9558297437103,1.07247666231463,0.189012905469223,5.67409225127889,1.39425986112328e-08,6.56511916546976e-08,"MAP9","UP"
"ENSG00000061918",129.326369205302,1.11282175006189,0.106597985513978,10.4394257048691,1.63798619353845e-25,1.57849485087237e-24,"GUCY1B1","UP"
"ENSG00000256043",417.999301269459,1.30150431065251,0.0584114701315681,22.2816564575579,5.56609484292037e-110,2.16734335880338e-108,"CTSO","UP"
"ENSG00000038295",125.833482162977,-2.27431697298641,0.140498595105344,-16.1874712788492,6.18172781774563e-59,1.2173639034191e-57,"TLL1","DOWN"
"ENSG00000137628",987.309932678432,2.97238864580687,0.112118156421064,26.5112158519976,7.19674930497374e-155,4.47205256033938e-153,"DDX60","UP"
"ENSG00000181381",1670.02177344223,2.4894358378022,0.0922284760462817,26.992052178689,1.83211820591843e-160,1.21061122003194e-158,"DDX60L","UP"
"ENSG00000150630",535.068138894635,2.64142457846029,0.0859572308372316,30.7295215624394,2.29629090095599e-207,2.24811565511553e-205,"VEGFC","UP"
"ENSG00000164303",1.35042123299668,4.75357191853825,1.16316755861124,4.08674733347426,4.37463087718593e-05,0.000156705340830618,"ENPP6","UP"
"ENSG00000271646",31.1520831921531,1.09781790428666,0.193852901356498,5.66314920542642,1.48619822727915e-08,6.98842397167568e-08,"IRF2-DT","UP"
"ENSG00000164342",141.040391151263,3.15913647539792,0.152704645791856,20.6878871236437,4.45302784147935e-95,1.47528074317298e-93,"TLR3","UP"
"ENSG00000145476",31.0535925776262,1.11167147064475,0.201098402214619,5.52799752957926,3.23906611290346e-08,1.48864226449708e-07,"CYP4V2","UP"
"ENSG00000145536",3.02280814443207,-1.79329762588881,0.739249899327407,-2.4258341157982,0.0152732496714827,0.0374317121303958,"ADAMTS16","DOWN"
"ENSG00000112902",9.54061640484769,1.72901112639653,0.396750441979762,4.35793119162985,1.31297645960722e-05,4.94707090168688e-05,"SEMA5A","UP"
"ENSG00000164237",868.358599690125,-1.2266558515239,0.0621522557947851,-19.736304593257,1.05196132939163e-86,3.08463868542637e-85,"CMBL","DOWN"
"ENSG00000164236",436.633707928509,1.35902477431731,0.0760552978992669,17.8689034407214,2.0600401572919e-71,5.03691368122359e-70,"ANKRD33B","UP"
"ENSG00000039139",22.1757006466556,1.53272999424334,0.242735416096929,6.3144061088774,2.7120091240871e-10,1.41721679412534e-09,"DNAH5","UP"
"ENSG00000154162",8.33223394043521,1.72712570669484,0.432760281722008,3.99095245021651,6.58084748010751e-05,0.000230435339646509,"CDH12","UP"
"ENSG00000250337",13.7630181955075,-1.24916086200491,0.33973989210631,-3.67681538444132,0.000236163827061498,0.000768501635585008,"PURPL","DOWN"
"ENSG00000113361",387.312170738579,-1.56059615175252,0.085828877385014,-18.1826466720746,7.08312845601575e-74,1.78274836459595e-72,"CDH6","DOWN"
"ENSG00000133401",164.261372685968,2.25263036960645,0.0975487883074252,23.0923459808366,5.52708411964926e-118,2.3631486576454e-116,"PDZD2","UP"
"ENSG00000151388",71.2261401529,-1.79072398905562,0.1532896427499,-11.6819633533707,1.57612371885037e-31,1.79937665494264e-30,"ADAMTS12","DOWN"
"ENSG00000082196",4.01269540344021,-1.71701243535022,0.619477755329357,-2.77170959018106,0.00557627610356888,0.0148961530927947,"C1QTNF3","DOWN"
"ENSG00000168685",325.028300089552,5.80615927285465,0.199523296891304,29.100157040898,3.57349835533782e-186,2.99699061367598e-184,"IL7R","UP"
"ENSG00000112964",9.38290745972588,-1.04730402245725,0.376683458316536,-2.78032921099809,0.00543038157904663,0.014529072231457,"GHR","DOWN"
"ENSG00000250722",6.33663755748268,-1.02445256785664,0.420131383210391,-2.43841000410013,0.0147520314463654,0.0363138573760798,"SELENOP","DOWN"
"ENSG00000151883",21.1921198038317,3.76680726925055,0.333893415651375,11.2814661586006,1.62022857548067e-29,1.74900101761833e-28,"PARP8","UP"
"ENSG00000213949",430.767900571934,1.88096703908202,0.0614343347802047,30.6175210623116,7.15494310635918e-206,6.89230784534664e-204,"ITGA1","UP"
"ENSG00000134363",35.0398495130005,2.62638325582469,0.244577368855201,10.7384557619458,6.71582896430241e-27,6.73717580668162e-26,"FST","UP"
"ENSG00000145649",2.70528970917666,4.28580488164599,1.03555392381112,4.13865930406894,3.49341265670217e-05,0.000126099316754941,"GZMA","UP"
