"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed"
"ENSG00000227811",8.81733223595193,-1.12744580218247,0.399200608377074,-2.82425872737527,0.00473901130011725,0.0137940881554265,"INKA2-AS1","DOWN"
"ENSG00000116774",137.060186877498,-1.02615644277538,0.119608347616378,-8.5793045654856,9.54484410870505e-18,1.063345382003e-16,"OLFML3","DOWN"
"ENSG00000134250",2879.57630699253,1.04710867185391,0.0571485550144854,18.3225747630627,5.46643635766369e-75,2.99445340376341e-73,"NOTCH2","UP"
"ENSG00000227082",4.18216746298702,1.35288595187083,0.556644041185285,2.43043282919202,0.0150808011441184,0.0391349034007411,"LINC02798","UP"
"ENSG00000207205",0.970709069819156,2.88807983528583,1.23317115316096,2.34199431918503,0.0191810068742692,0.0483729684063408,"RNVU1-15","UP"
"ENSG00000264343",22.630005672758,1.03035798695724,0.238304923109412,4.32369576554731,1.53436857406955e-05,6.64791408025919e-05,"NOTCH2NLA","UP"
"ENSG00000178104",642.093227575907,1.09022039246469,0.0468375246296933,23.2766441242184,7.64499550875311e-120,7.54190914397445e-118,"PDE4DIP","UP"
"ENSG00000237781",10.7750900838435,-1.08579069819007,0.383786866878942,-2.82915021824485,0.00466717866181339,0.0136125523993118,"ADAMTSL4-AS2","DOWN"
"ENSG00000163131",1594.45281805711,1.95402357241126,0.078812231056984,24.793405112443,1.05604390349016e-135,1.21819413671388e-133,"CTSS","UP"
"ENSG00000225556",12.3004491224001,-1.42391000654357,0.352999058541183,-4.03375015340855,5.48936838803776e-05,0.000221464118423389,"C2CD4D","DOWN"
"ENSG00000196407",15.6445356760149,-1.24238745558175,0.295178921399422,-4.20893012851895,2.56582710570336e-05,0.000107971747845097,"THEM5","DOWN"
"ENSG00000143631",20.8975144269404,-1.00772065664067,0.273606610280131,-3.68310054939432,0.000230414221018587,0.000846846063156983,"FLG","DOWN"
"ENSG00000188015",42.9052690994664,3.535802785837,0.311909996122752,11.3359713692712,8.70607499168548e-30,1.6250843062391e-28,"S100A3","UP"
"ENSG00000169418",219.799965498453,-1.74616402667381,0.0923241236124751,-18.9134102588748,8.84475684299103e-80,5.31221456448734e-78,"NPR1","DOWN"
"ENSG00000169291",1906.5908332228,-1.0548817997421,0.0349546457361612,-30.1785864947504,4.52427895420144e-200,1.07215575825543e-197,"SHE","DOWN"
"ENSG00000143603",98.3682527388572,-1.28741701138963,0.125353339665485,-10.2703048424972,9.59011413377712e-25,1.49238878190299e-23,"KCNN3","DOWN"
"ENSG00000027869",22.1527633803417,1.07870463348412,0.420741685582176,2.56381687493486,0.0103528150902778,0.0279831483508847,"SH2D2A","UP"
"ENSG00000163554",17.3590363703113,-1.72524471381318,0.296813906124306,-5.81254677835292,6.15294820718854e-09,3.81857605502774e-08,"SPTA1","DOWN"
"ENSG00000158859",1800.60485241623,1.18469260244941,0.0484467640083411,24.4534929566284,4.61976383064828e-132,5.13878015488744e-130,"ADAMTS4","UP"
"ENSG00000132185",10.5783416023048,3.76875677312287,0.939619021669153,4.01094133495509,6.04771375698894e-05,0.000242643090411986,"FCRLA","UP"
"ENSG00000185860",5.39054116690355,1.17301712867428,0.452916130062305,2.58992129185797,0.00959978781045765,0.026178183094884,"CCDC190","UP"
"ENSG00000198771",119.23848565537,1.81253026080321,0.211738766110871,8.56021924607859,1.12653082090961e-17,1.24863370398939e-16,"RCSD1","UP"
"ENSG00000143178",32.5505527167853,1.08730015842652,0.209026510085728,5.20173330158257,1.97438419245719e-07,1.06154190293346e-06,"TBX19","UP"
